0.265mfcc9+0.253mfcc15+0.249mfcc11-0.247zcr+0.245mfcc13...,-0.398rolloff-0.396spec_bw-0.378spec_cent+0.374mfcc2-0.299zcr...,-0.367mfcc17+0.334mfcc3-0.296mfcc16-0.296mfcc18+0.284mfcc5...,0.623rms+0.564mfcc1+0.242mfcc6+0.213mfcc8+0.192mfcc4...,0.426mfcc3-0.314mfcc11+0.284mfcc4-0.277mfcc12-0.27mfcc10...,-0.463mfcc19-0.453mfcc20+0.386mfcc14+0.315mfcc15+0.289mfcc13...,0.525chroma_stft+0.382mfcc13-0.334mfcc7+0.305mfcc20-0.224mfcc17...,0.642mfcc4+0.321mfcc6-0.298mfcc10-0.239mfcc5+0.224mfcc19...,0.468mfcc11+0.345mfcc3+0.315rms+0.312mfcc13-0.274mfcc7...,0.462mfcc6+0.336chroma_stft-0.301mfcc5-0.285mfcc7-0.263mfcc10...,0.685mfcc20-0.39mfcc19-0.316mfcc9-0.264chroma_stft+0.214mfcc15...,-0.488mfcc9+0.433mfcc8+0.412mfcc13-0.311mfcc12+0.248mfcc10...,-0.557mfcc12-0.429mfcc18+0.345chroma_stft-0.265mfcc4+0.252mfcc14...,-0.507mfcc11+0.477mfcc8+0.383mfcc14-0.287chroma_stft+0.267mfcc19...,'0.518mfcc9+0.366mfcc13-0.315mfcc14-0.303mfcc19+0.29 mfcc20...','0.61 mfcc10+0.36 mfcc15-0.295mfcc11-0.264mfcc16+0.242mfcc9...','-0.363mfcc15-0.352mfcc12+0.35 mfcc9-0.328mfcc7-0.319mfcc17...','0.49 mfcc5-0.482mfcc16+0.37 mfcc18+0.294mfcc15-0.289mfcc3...',-0.502mfcc7+0.462mfcc5-0.375mfcc18+0.215mfcc8+0.212mfcc19...,-0.539mfcc6+0.386mfcc8-0.362mfcc13-0.274mfcc16+0.242mfcc4...,class
-0.771054,0.508651,0.192095,0.589733,-0.552282,-0.514721,0.032183,-0.917185,0.265625,-0.412085,-0.900649,-0.182131,0.590295,0.529512,0.690201,0.204229,-0.17827,-0.20251,-0.237183,0.340804,dog_bark
1.057598,0.628063,-0.437203,-0.442141,1.125588,-1.376117,-0.120413,-0.907122,0.683037,0.161101,0.264562,-0.850291,0.13745,0.062269,-0.150205,0.518109,0.548979,-0.50753,-0.103752,0.040338,dog_bark
0.915204,0.789357,-0.339205,-0.555513,0.792534,-1.896441,0.450216,-0.727754,0.93925,-0.114695,0.765879,-1.203676,0.451124,0.48221,-0.222945,0.426037,0.500796,-0.281151,-0.075209,-0.120498,dog_bark
1.019777,-0.61041,1.478944,-0.676591,0.384206,-0.684978,0.650717,-0.749202,0.291114,0.338111,0.470521,-0.577326,1.201604,0.211477,-0.178143,0.175087,-0.006643,-0.010449,-0.391355,-0.23945,dog_bark
1.115232,-0.105635,0.185679,-0.608591,0.865904,-0.799314,0.087322,-0.819056,0.333285,0.403932,0.335066,-0.652564,0.634278,0.292513,-0.105152,0.146335,0.078106,-0.182259,-0.265323,-0.343365,dog_bark
3.377252,1.300265,2.699155,-1.529181,0.314382,-0.138703,0.120677,0.276626,0.12719,-0.068977,0.104644,0.129366,0.239958,0.361741,0.274778,0.108972,-0.49038,-0.01558,-0.361352,-0.19956,air_conditioner
1.98738,1.767331,3.170466,-0.960541,0.217693,0.394429,0.267652,0.144532,-0.399413,-0.261758,0.640957,0.164946,-0.195606,0.055816,0.329033,0.131681,-0.134732,-0.281463,-0.3159,-0.362227,air_conditioner
1.981884,1.683775,3.13431,-0.92746,0.251257,0.307064,0.281527,0.124796,-0.491554,-0.129758,0.690028,0.094421,-0.16302,0.065698,0.262499,0.100803,-0.114792,-0.266413,-0.327167,-0.30201,air_conditioner
1.919344,1.705654,3.114864,-0.931116,0.202051,0.227229,0.144793,0.146105,-0.446728,-0.140238,0.556813,0.090349,-0.218608,0.168139,0.178033,0.107794,-0.055804,-0.207111,-0.453206,-0.224376,air_conditioner
1.901797,1.710027,3.175856,-0.929098,0.276755,0.240185,0.147713,0.141547,-0.47404,-0.077185,0.515761,0.098618,-0.254668,0.02397,0.248646,0.052027,-0.106643,-0.223672,-0.37859,-0.325089,air_conditioner
1.946285,1.682715,3.239404,-0.913604,0.24584,0.27403,0.404594,0.158847,-0.422199,-0.113032,0.443634,0.109885,-0.297583,0.019595,0.163499,-0.006747,-0.150981,-0.14906,-0.391127,-0.320715,air_conditioner
1.949612,1.678265,3.264813,-0.895405,0.219852,0.154757,0.465971,0.138157,-0.415913,-0.162409,0.433774,0.133941,-0.313485,0.057577,0.201974,-0.014364,-0.14088,-0.21989,-0.385894,-0.340809,air_conditioner
1.992855,1.679781,3.189393,-0.884075,0.241245,0.058461,0.328175,0.165801,-0.423182,-0.126793,0.461899,0.095697,-0.293297,0.090632,0.260545,-0.01926,-0.11747,-0.24812,-0.360173,-0.300687,air_conditioner
1.90567,1.77579,3.211397,-0.901336,0.130549,0.062131,0.216765,0.154507,-0.360467,-0.196724,0.523389,0.071537,-0.384459,0.185129,0.269994,0.034633,-0.043274,-0.274398,-0.387993,-0.26143,air_conditioner
1.836106,-0.589747,-1.430105,-0.910611,0.843276,-1.029974,-0.223116,0.191856,-0.432916,0.979134,-0.193654,0.037294,-0.51409,0.586573,-0.566148,0.352756,-0.035518,-0.882159,-0.298068,0.122296,children_playing
2.344117,0.432114,-0.34233,-0.895004,0.630111,0.801271,-0.007498,0.235161,-0.427739,0.758398,-0.422652,0.137815,0.416842,0.154926,-0.095083,0.559875,-0.21511,-0.493608,-0.1678,0.332362,children_playing
1.476656,1.017256,-1.591193,-1.367797,0.320747,0.47153,-0.274524,-0.017334,-0.708263,0.760905,0.131854,-0.049503,-0.013192,0.504076,-0.081359,0.17926,0.383083,-0.34328,-0.164834,0.409351,children_playing
1.112293,0.509875,-1.432625,-1.132176,0.375559,0.042046,-0.244378,0.145789,-0.901472,1.041904,0.073624,-0.136826,-0.242502,0.739256,0.085159,0.709077,0.261815,-0.776006,-0.426253,0.236444,children_playing
1.306753,0.157387,-1.670838,-1.172839,0.552086,0.345982,-0.290117,0.144254,-0.564353,0.626428,0.662134,0.352471,-0.274687,1.00114,-0.379509,0.092977,0.064378,-0.670433,-0.191651,0.53235,children_playing
3.587173,-0.902478,-1.703344,-0.166664,0.41951,0.260832,0.206532,0.502396,-0.624395,0.145859,-0.255868,0.045475,-0.544555,0.330601,-0.296811,0.370585,0.000014,-1.327563,-0.074168,0.350652,children_playing
0.940619,0.80885,-1.402169,-1.023059,-0.515761,0.607103,0.382786,0.806691,-0.45076,0.360232,0.05969,0.053562,-1.613471,-0.019107,0.279928,-0.601752,0.200409,-0.808377,-0.534813,-0.145667,children_playing
1.461176,0.685538,-1.757006,-1.122821,-0.247232,0.347952,0.651376,0.974112,-0.270885,0.079879,0.456396,0.022881,-0.678459,2.008351,-0.178884,-0.54603,-0.305301,0.65655,-0.414723,0.057722,children_playing
4.025994,-2.292532,-0.522592,0.613117,-0.620796,0.461383,1.696045,-0.749689,-0.096835,-0.246097,-0.658303,-0.023828,-0.485682,-0.209066,-0.3622,-0.613715,0.187377,0.246818,0.469022,0.178278,engine_idling
2.986155,2.67005,0.223108,-0.566436,0.386922,-0.526984,0.95935,0.277673,0.179414,-1.212151,-0.137425,-0.296266,0.752877,-0.101749,0.563597,-0.957632,-0.906901,1.598323,1.034724,-0.135901,car_horn
3.956112,1.689031,0.269843,0.276689,0.162592,-0.303503,0.464365,0.141123,-0.037786,-0.137857,-0.598881,0.376268,0.563574,-0.949621,0.561549,-1.407778,-1.060942,1.542071,0.195391,0.979976,car_horn
4.297844,1.790702,-0.643437,-0.246328,0.258822,-0.032795,0.321813,-0.0896,-0.325701,-0.944825,-0.535789,0.260883,0.505736,-0.650156,0.939677,-0.445452,-0.661578,0.897215,0.876372,-0.68202,car_horn
4.576973,1.155202,-0.621405,0.297563,0.453436,0.250635,0.125106,-0.806734,0.292123,-0.016895,-0.836086,0.397761,0.917387,-0.865508,0.752402,-0.396266,-0.678836,0.755814,0.54719,-0.536336,car_horn
3.950799,2.056565,-0.321217,-0.268793,-0.318755,0.479154,0.539169,-0.50018,-0.234932,-0.500843,-0.113029,0.149999,0.889998,-0.905988,0.643187,-0.539958,-1.004389,1.06461,0.766801,-0.041514,car_horn
3.611392,2.608245,0.16418,-0.93933,-0.588439,1.260677,0.98628,0.137318,-0.417997,-1.002103,0.382491,-0.134367,1.129636,-0.393807,0.753359,-0.582272,-0.779034,0.871442,1.023467,-0.268796,car_horn
3.185664,2.693413,0.158648,-0.226862,0.154041,-0.289315,0.406292,0.258063,-0.266591,-0.843303,0.227625,1.434545,1.202765,-1.209458,0.168981,-0.755041,-0.985145,1.945371,-0.486827,1.508514,car_horn
2.275278,2.189894,2.112626,1.752241,1.273434,-0.556692,-1.242631,0.509257,1.936335,-0.262768,-0.126096,-0.771576,0.035048,-0.257631,0.466436,-0.87801,0.184727,0.243722,0.306289,0.067424,drilling
2.154406,2.238692,1.723291,1.724839,1.76676,-0.478036,-1.48656,0.450752,1.531851,0.143916,0.045176,-0.633455,0.190179,-0.197344,0.500909,-0.987694,0.226897,0.222512,0.246597,-0.223454,drilling
0.060184,0.832147,-0.698407,-1.711943,0.455472,0.396182,-0.151373,0.125416,0.228159,-0.454928,0.849876,-0.357883,-0.140265,-1.015785,-0.506046,0.795527,0.60277,0.386384,-0.392971,0.160249,children_playing
-0.254316,0.399464,-1.434762,-1.760963,0.179565,1.640001,0.584028,1.684688,0.844405,0.329777,0.229542,-0.589236,-0.382843,1.234594,0.113878,-0.022339,0.398069,0.218139,-1.227914,-0.745329,children_playing
-0.31687,0.961866,-0.955777,-1.306743,-0.431854,1.454059,0.861371,1.406139,0.843256,0.460086,-0.431628,-0.705508,-1.613199,1.135703,-0.362115,0.356514,0.839159,1.054003,-1.942074,-0.742135,children_playing
-0.752464,1.116193,-0.004922,-1.592167,0.782534,0.754871,0.2379,0.577192,-0.352951,-0.221587,0.997702,-0.941847,0.220869,0.551903,0.350807,0.160053,0.322999,0.137834,-0.495833,0.181105,children_playing
0.186542,0.620887,-0.471923,-1.725142,0.507418,1.005655,0.156333,0.263037,-0.07088,0.119053,0.745878,-0.530354,-0.379204,0.531289,-0.2177,0.085532,0.393508,-0.016752,-0.959134,-0.382293,children_playing
0.332802,0.796576,-1.162318,-1.794463,0.54296,1.26948,0.147261,0.490904,-0.14872,-0.052343,0.274347,-0.745158,-0.320269,0.640455,-0.047412,0.298061,0.547267,-0.010122,-1.002801,-0.119256,children_playing
-0.193079,0.558393,-1.406816,-1.6861,0.691246,-0.0983,-0.073996,0.506261,-0.100548,0.184716,0.47209,-0.941685,-0.688358,0.442508,-0.12098,0.123317,0.502927,0.155886,-0.600601,-0.448562,children_playing
-0.332947,0.685133,-1.041921,-1.637005,0.499484,0.796428,0.255204,0.54803,0.114528,0.292155,0.957616,-0.179925,-0.180754,0.38037,0.24826,0.315841,0.327458,-0.234085,-1.002619,-0.295598,children_playing
0.128662,1.048928,1.223711,-0.475351,0.271642,-0.303645,0.658424,0.473429,-0.405664,0.253193,0.546204,0.417569,-0.2051,0.659683,-0.184818,0.20195,0.151038,-0.021161,0.364603,0.333363,street_music
0.083631,1.451281,0.41134,-0.528857,0.368799,0.017291,0.589737,0.310461,-0.377931,0.40798,0.926706,0.269699,-0.194046,0.033026,-0.155554,0.41837,0.308443,-0.172842,0.337271,0.223769,street_music
0.050618,1.373248,0.264038,-0.477641,0.586224,-0.187803,0.231946,0.537604,-0.197704,0.77271,0.253322,0.423676,-1.209334,0.356462,-0.067069,0.168877,0.917291,0.261416,0.123626,-0.117152,street_music
0.234168,0.766713,0.853895,-0.412595,0.292067,0.206153,0.828997,0.425671,0.021793,1.041423,0.73125,0.57686,-0.616732,-0.084625,0.370338,-0.339301,-0.143721,-0.278001,0.54704,0.359681,street_music
0.425676,1.114593,0.889438,-0.367954,0.345846,-0.0731,0.600431,0.208614,-0.472478,0.789716,0.357859,0.455812,-0.593401,-0.298341,-0.205785,0.375778,0.307799,-0.137852,0.279278,0.369116,street_music
-2.219431,-1.765975,1.677597,-0.526193,-1.058771,0.490191,-0.778241,2.398417,2.63555,3.19787,2.037684,2.60914,-1.65269,-1.087419,1.908988,-0.760691,-0.075355,0.109958,-0.607458,1.070803,air_conditioner
-1.357281,-1.937434,1.026539,-0.383415,0.263601,0.072593,-0.216775,2.205652,2.031677,2.987232,1.310808,2.213915,-1.182767,-0.693471,1.195145,0.052995,-0.007137,0.449229,-0.39612,0.885901,air_conditioner
-1.236178,-1.995982,0.977795,-0.362395,0.145148,0.177731,-0.342883,2.074825,2.065592,3.050521,1.550078,2.298941,-1.176288,-0.818199,1.130763,0.061509,0.002541,0.415032,-0.403416,0.930582,air_conditioner
-1.164406,-2.079157,0.849624,-0.383055,0.217353,0.041191,-0.238959,2.209883,2.121726,3.02349,1.465073,2.217944,-1.162182,-0.791717,1.104673,0.001976,0.070642,0.447469,-0.460426,0.937952,air_conditioner
-1.108674,-1.989097,0.902656,-0.375886,0.330696,-0.015179,-0.279831,2.117326,2.120269,2.991612,1.46568,2.237394,-1.173473,-0.883572,1.124458,0.074862,-0.066537,0.409351,-0.470662,0.896393,air_conditioner
-1.186743,-1.916172,1.078112,-0.328939,0.284386,-0.005645,-0.409531,2.019127,2.13962,3.068541,1.409716,2.399469,-1.071952,-0.844106,1.140867,0.01759,-0.092492,0.400929,-0.457199,0.85558,air_conditioner
-1.182559,-1.959658,1.006686,-0.341772,0.212878,0.010663,-0.285444,2.130268,2.159713,3.046282,1.565841,2.209728,-1.058478,-0.892366,1.116666,0.090953,-0.048615,0.396024,-0.463445,0.905286,air_conditioner
-1.263339,-1.872901,1.051776,-0.302068,0.315186,-0.076334,-0.306572,1.977572,1.984348,3.02466,1.660443,2.343407,-0.986523,-0.879226,1.141533,0.106646,-0.029387,0.313445,-0.468236,0.842543,air_conditioner
-1.215053,-1.900255,1.188981,-0.220604,0.169513,-0.11083,-0.208903,1.893203,2.011702,3.057075,1.576266,2.437253,-0.97612,-0.813439,1.007931,0.149062,-0.010244,0.340503,-0.550443,0.859212,air_conditioner
-2.27248,-1.518511,1.334465,-0.571241,-0.503214,0.463664,-0.841659,2.347062,2.678638,3.264171,1.972542,2.445862,-1.794341,-1.07343,1.688843,-0.435653,-0.304767,-0.025905,-0.500108,1.002524,air_conditioner
-1.228035,-1.828548,1.231579,-0.256245,0.222307,-0.005999,-0.228407,2.002558,2.088788,2.98988,1.446053,2.383332,-0.974174,-0.695798,0.975866,0.161074,-0.00939,0.402354,-0.509096,0.832091,air_conditioner
-1.281208,-1.841147,1.281856,-0.298435,0.17046,-0.052331,0.007381,2.086251,2.191242,2.907758,1.404155,2.340896,-1.029484,-0.840436,1.106253,0.075766,-0.039584,0.361134,-0.510684,0.720661,air_conditioner
-1.180685,-1.885759,1.235084,-0.282938,0.130132,-0.044352,-0.081346,2.050158,2.175203,2.986701,1.429994,2.307581,-1.025287,-0.887148,1.072071,0.04132,-0.044901,0.348771,-0.49988,0.837114,air_conditioner
-1.234865,-1.770906,1.282187,-0.277084,0.238664,-0.065112,-0.235809,1.839516,2.1448,2.935968,1.454336,2.564801,-1.069098,-0.758287,1.033052,-0.040541,-0.084214,0.319281,-0.393346,0.697974,air_conditioner
-1.218925,-1.819535,1.210818,-0.270286,0.139804,-0.086155,-0.411447,1.813806,2.230662,2.982601,1.58625,2.590208,-1.218873,-0.784821,0.981984,-0.000749,0.01027,0.37272,-0.408427,0.779983,air_conditioner
-1.243705,-1.846973,1.195799,-0.28299,0.196401,-0.121838,-0.349268,1.826301,2.213649,3.089821,1.41615,2.536886,-1.175948,-0.815894,0.980596,-0.041404,-0.072344,0.319345,-0.370724,0.72637,air_conditioner
-1.311963,-1.934973,1.115349,-0.366295,0.217703,0.005606,-0.138565,2.029218,2.036974,2.911718,1.423282,2.311897,-1.080882,-0.70795,1.105127,0.049988,-0.111738,0.333329,-0.450655,0.839106,air_conditioner
-0.973786,-2.113707,0.840488,-0.398213,0.201915,0.355796,0.108628,2.105198,2.111497,3.001934,1.657027,2.300531,-1.056754,-0.443125,1.125154,-0.228793,-0.152574,0.55628,-0.461505,0.84018,air_conditioner
-1.2107,-2.064683,0.946122,-0.363962,0.097265,0.1574,0.021998,2.047104,2.069588,2.987008,1.367695,2.309752,-1.306938,-0.607258,1.030795,-0.061537,0.019333,0.478517,-0.509982,0.884944,air_conditioner
-1.199541,-2.100007,0.857508,-0.34104,0.042271,0.045652,-0.190285,2.038843,2.107372,3.111844,1.189761,2.369084,-1.467944,-0.776212,1.053343,-0.146343,-0.091336,0.409008,-0.531197,0.816612,air_conditioner
-1.215179,-1.999086,0.958007,-0.332478,0.103751,-0.066757,-0.169427,2.099871,2.07429,3.026266,1.247309,2.23946,-1.320552,-0.808707,1.023212,-0.201417,-0.110548,0.383013,-0.476919,0.859651,air_conditioner
-1.191835,-1.998717,0.819373,-0.360628,0.220936,-0.031597,-0.229349,2.175186,2.073964,2.97396,1.300651,2.319662,-1.227818,-0.774498,0.995488,-0.173816,-0.041138,0.350005,-0.4559,0.844899,air_conditioner
-1.220379,-2.007437,0.832008,-0.379718,0.241232,0.065414,-0.268542,2.170609,2.026956,2.997115,1.312548,2.297947,-1.177833,-0.720429,1.10771,-0.032701,-0.075893,0.370785,-0.405469,0.888627,air_conditioner
1.63238,-1.741939,-1.192478,-1.286264,-0.343121,-0.624391,-0.798975,-0.266757,0.455465,0.543373,-0.244615,-0.071295,-0.841112,-0.690405,0.39834,-0.214351,0.231577,-0.333619,-1.047407,0.116106,children_playing
1.530381,-0.843804,-2.625668,-1.772638,0.573147,0.459382,1.349017,1.286404,-0.113454,-0.600117,0.530516,-1.050116,-0.948532,0.472883,0.953824,-1.341693,0.20729,0.213264,-0.300638,0.478885,children_playing
0.457199,-1.463778,-1.587262,-1.906373,2.424857,-1.820199,-0.244831,0.288406,-0.21632,-0.32827,0.89982,-0.605869,-0.183975,0.114729,-0.053395,-0.276764,0.269632,-0.495203,-0.373144,0.789311,children_playing
-0.961939,-5.716482,-0.949531,-1.798362,-2.178653,0.455817,-1.05173,0.848029,0.542665,-0.567714,0.736725,-0.412991,0.656155,-0.712623,0.95235,0.640643,0.426657,1.04919,0.254891,-0.49954,drilling
-1.175991,-5.212117,-0.61739,-1.848682,-2.335404,0.580713,-0.991005,0.785751,0.491103,-0.571498,0.804079,-0.530637,0.806503,-0.835759,0.774628,1.097288,0.304069,1.243905,0.12431,-0.329587,drilling
-1.42238,-6.238093,-0.918495,-1.781444,-2.068258,0.741627,-1.102694,0.457878,0.302827,-0.523418,0.314327,-0.225961,0.33524,-0.511679,1.495387,0.833315,0.139637,0.986238,0.109299,-0.25882,drilling
-2.785135,4.425952,-3.035527,-1.774748,2.905396,-2.037987,0.907685,-0.795679,2.108983,0.232082,-1.236188,0.988249,-2.475121,-0.271255,-1.085064,-1.264155,1.249345,1.283449,-1.570939,0.464883,dog_bark
-1.677951,4.086305,-2.492223,-1.2282,2.400332,-1.662193,0.01213,-0.746423,1.997896,0.341282,-1.372288,1.832839,-2.331737,-0.639689,-0.723126,-0.60239,1.099554,0.866262,-1.186745,0.381295,dog_bark
-3.064168,4.641005,-2.719197,-1.528338,2.718005,-2.610658,-1.171753,-0.970912,2.048875,1.289347,-1.627056,1.346899,-1.551352,-1.684871,-0.594849,-0.731868,1.235799,0.214256,0.115487,0.607137,dog_bark
-2.205024,4.392217,-1.52067,-2.230115,2.451176,-0.784067,-2.205438,-0.370908,0.296858,0.383106,0.122608,0.609423,0.576379,-0.980429,0.666879,0.195027,-0.231055,-0.369806,1.393416,-0.452254,dog_bark
2.304421,1.609312,1.184255,1.714763,0.955505,0.792192,0.274091,-0.336655,-0.25915,-1.15484,-0.392453,-0.045239,-0.298375,-0.848783,0.184932,-0.053335,-0.16994,0.101772,-0.182114,0.271175,air_conditioner
-0.548169,-3.578876,-1.777088,-0.52751,0.833285,-2.590645,-0.520185,-0.263552,-0.226966,-1.226987,-0.119497,-0.257666,-1.142278,1.368595,-0.893489,-0.229065,-0.132933,-0.258571,0.316993,-0.521618,car_horn
1.616283,1.570156,-0.73338,1.925166,0.129994,-0.050658,0.49642,-0.034484,-1.781366,-0.193301,-1.392113,-0.387916,0.25314,1.264279,-2.028799,-0.89823,0.667695,-0.771658,1.093987,0.192966,car_horn
1.097786,-0.014424,-0.132226,-1.145809,0.873431,-0.584907,0.313883,0.211426,0.375231,-1.12024,0.803432,-0.195722,-0.015096,0.179394,-0.168396,-0.082548,0.41874,0.492416,-0.14334,-0.183582,children_playing
-0.294069,-0.602673,0.905522,-1.419842,0.700594,-0.1573,-0.073031,0.381346,0.247346,-0.346395,0.179964,-0.447153,-0.295871,-0.096677,-0.52779,-0.194156,0.046423,0.228476,-0.15175,0.086169,children_playing
-0.353143,-0.381514,0.494886,-1.260758,0.212812,0.024935,0.105846,0.311879,0.320779,-0.558486,0.106649,-0.560422,-0.787804,0.026526,-0.32743,-0.404721,-0.112937,0.714393,-0.385749,-0.147515,children_playing
-0.934389,-1.344635,0.631026,-1.212584,0.762393,-0.076484,-0.573185,-0.048482,-0.006701,-0.1663,0.096099,-0.250381,-0.371032,-0.376206,0.19779,-0.083631,-0.033673,0.461145,-0.040575,-0.240252,children_playing
0.303767,0.308928,0.529842,-1.286577,-0.051168,-0.244259,0.324326,-0.11969,0.580661,-0.5664,1.225533,-0.505212,-1.133494,-0.348646,0.270404,-0.463561,0.002074,-0.545749,0.105275,-0.285167,children_playing
-0.495603,-0.010273,0.439462,-0.825396,0.210884,-0.773641,-0.839567,-0.128557,-0.258885,-0.128309,1.075612,-0.076728,0.513432,-0.326232,-0.214565,0.198321,-0.168035,-0.289495,0.068706,0.209729,children_playing
0.295189,0.346563,0.222791,-1.409806,0.311708,0.243903,0.204386,-0.160973,0.779305,-0.99364,1.499431,0.162496,-0.884576,-0.596658,0.254048,-0.433149,0.311481,-0.562047,-0.005024,-0.142758,children_playing
-0.231701,0.096478,0.525647,-1.226901,0.317107,0.760614,0.013274,-0.060102,0.438997,-0.557688,1.233351,-0.223638,-0.881203,-0.167271,-0.061473,0.215102,-0.057208,-0.121283,-0.208841,0.303797,children_playing
-1.436857,2.263818,-0.344197,-0.060247,-0.043047,-1.032802,0.284061,-1.27663,-0.964354,-1.508779,0.573466,-0.223511,-1.00404,-1.207659,1.502903,1.284078,-1.133972,0.939707,-0.387055,-0.129055,children_playing
-1.361398,1.367579,-1.780193,1.119161,-0.417434,-1.308531,0.523347,-1.286847,-0.026661,-1.456923,0.634794,-0.536607,-1.175807,-1.059447,1.841067,0.111221,-1.399355,1.862786,-0.320328,-0.94175,children_playing
-1.454591,1.105293,-3.459574,1.257886,-1.16574,-1.261272,0.223898,-1.46969,0.735571,-1.293733,1.090463,-0.405757,-1.020827,-0.152623,2.903653,-0.492437,-0.842726,2.008755,0.09037,-1.180838,children_playing
-1.382016,1.695013,-3.076472,0.863192,-0.241894,0.061195,0.743841,-1.805483,-0.415743,-2.151522,1.106441,-0.457561,-1.495594,-0.1195,1.749878,0.83829,-0.955166,1.152762,-0.562752,-0.794664,children_playing
-1.652262,1.207314,-2.600339,1.580604,-1.309371,-0.523504,-0.10934,-1.610891,0.406097,-1.386991,0.611132,-0.706084,-1.155404,-1.313163,1.606344,0.256683,-1.016237,2.356855,-0.471318,-0.458898,children_playing
6.107716,-1.249487,1.08187,2.517781,0.162117,1.342515,-0.577476,-0.809869,0.671949,0.632095,-0.90592,-1.430367,-0.372539,-0.188205,-0.93284,0.982388,-0.986339,0.740812,0.20126,-0.542656,engine_idling
6.168554,-1.296465,0.928991,2.675543,0.2733,1.493503,-1.109887,-0.914153,0.50944,0.714006,-1.137913,-1.422004,-0.162323,-0.214322,-0.943507,1.483785,-1.027942,0.508344,0.288526,-0.51114,engine_idling
6.067984,-0.944281,1.11675,2.37021,0.100513,1.525042,-1.16402,-0.86935,1.157022,0.704784,-1.129423,-0.566537,-0.030512,-0.503983,-0.634366,1.280745,-0.834518,0.72065,0.355565,-0.085542,engine_idling
5.707501,-0.930186,0.966636,2.763574,0.200615,1.246544,-1.423143,-1.023827,1.123231,0.834823,-1.184264,-0.840504,0.143887,-0.399957,-0.590225,1.532028,-0.787523,1.049147,0.251296,0.096169,engine_idling
0.490451,-0.135635,0.511827,1.291682,-0.073595,-0.365936,1.123299,0.37939,-1.085625,0.579681,0.580266,0.092727,-0.173216,0.067547,-0.069251,0.005413,0.571727,0.019284,0.219869,0.366735,jackhammer
0.463602,-0.209154,0.409863,2.112521,-0.621212,0.197967,1.623371,0.379028,-0.675649,0.005235,0.777663,-0.077251,-0.317839,0.44266,-0.195896,0.049929,0.505108,0.141959,-0.02927,0.765942,jackhammer
0.184606,-0.110616,0.620937,1.945059,-0.017003,0.132887,1.159378,-0.204856,-0.320041,0.042923,0.560229,-0.006339,-0.034685,0.28395,0.049482,0.385432,-0.048708,0.027183,0.117547,0.119293,jackhammer
0.851262,-0.550943,0.293279,2.148075,-0.640346,-0.144381,1.42974,0.380433,-0.654497,-0.212658,1.036417,-0.386752,-0.291897,1.062554,-0.065832,0.190038,0.419368,0.142751,0.160829,0.751919,jackhammer
-0.185173,0.123161,0.182471,1.873205,0.373849,-0.161896,1.148117,-0.053429,-0.704105,0.25288,0.932176,-0.189437,0.063964,0.756012,0.308942,-0.109571,-0.022612,0.20381,0.158718,0.218403,jackhammer
0.648941,-0.511853,0.048585,2.136853,-0.202237,0.130116,1.356625,0.439044,-0.249814,0.015352,0.351012,0.230083,-0.272566,0.707179,0.298888,0.009714,0.430284,-0.455213,-0.009123,1.074057,jackhammer
0.561971,-0.01574,0.540789,1.594055,0.189389,0.059892,1.186283,0.601618,-0.51462,0.307116,-0.469042,0.448284,-0.214624,-0.132192,0.037956,-0.015364,1.038276,-0.630102,-0.07243,0.851424,jackhammer
0.652522,0.292523,0.616434,1.726216,-0.242809,0.229641,1.239263,0.570326,-0.363792,-0.11028,0.238237,0.035749,-0.364617,0.321967,-0.012569,-0.04583,0.857151,-0.295041,0.078419,0.646959,jackhammer
0.401859,-0.426345,0.525533,2.088194,-0.204262,0.303444,1.244219,0.552823,-0.582617,0.126171,0.498197,-0.234916,0.003714,0.333992,-0.172115,0.122885,0.713605,-0.068371,0.180126,0.81539,jackhammer
0.725784,-0.521032,0.577574,2.242611,-0.382547,0.245171,1.010776,0.595357,-0.286142,-0.169194,0.967616,-0.368111,-0.354143,1.23015,0.543887,0.288207,-0.158037,-0.341015,0.336914,1.081651,jackhammer
0.316446,-0.381196,0.884203,1.966808,-0.498494,0.171391,1.236057,0.586461,-0.507914,0.078288,0.660451,-0.155653,-0.39807,0.884804,0.102153,-0.150764,0.261825,-0.180837,0.207084,0.565596,jackhammer
-0.143522,-0.138607,1.127121,2.359143,0.134693,-0.428118,0.801486,0.745985,-0.257976,-0.024919,1.190457,-0.469903,-0.268368,1.039344,0.689419,0.059375,-0.11514,0.062353,0.240632,0.82155,jackhammer
0.151668,-0.722292,0.106838,2.085457,0.457334,-0.649818,1.175246,0.770774,-0.925331,0.413382,1.023363,-0.85021,-0.099107,0.91521,0.119008,-0.044811,-0.174233,0.073079,0.325323,0.667709,jackhammer
-0.212624,-0.217908,0.317642,2.095911,-0.443263,0.557632,1.805527,0.152806,-1.088332,0.068061,0.779645,-0.173478,0.017461,0.026206,-0.080679,0.184782,0.23415,-0.083746,0.005762,0.692914,jackhammer
-0.241693,-0.777567,0.140916,1.650382,0.060544,-0.39455,1.227127,0.61861,-1.219572,0.719184,0.381917,-0.16004,0.263584,0.613955,-0.061147,0.254295,-0.005262,0.086416,0.428718,0.918618,jackhammer
