,0.265mfcc9+0.253mfcc15+0.249mfcc11-0.247zcr+0.245mfcc13...,-0.398rolloff-0.396spec_bw-0.378spec_cent+0.374mfcc2-0.299zcr...,-0.367mfcc17+0.334mfcc3-0.296mfcc16-0.296mfcc18+0.284mfcc5...,0.623rms+0.564mfcc1+0.242mfcc6+0.213mfcc8+0.192mfcc4...,0.426mfcc3-0.314mfcc11+0.284mfcc4-0.277mfcc12-0.27mfcc10...,-0.463mfcc19-0.453mfcc20+0.386mfcc14+0.315mfcc15+0.289mfcc13...,0.525chroma_stft+0.382mfcc13-0.334mfcc7+0.305mfcc20-0.224mfcc17...,0.642mfcc4+0.321mfcc6-0.298mfcc10-0.239mfcc5+0.224mfcc19...,0.468mfcc11+0.345mfcc3+0.315rms+0.312mfcc13-0.274mfcc7...,0.462mfcc6+0.336chroma_stft-0.301mfcc5-0.285mfcc7-0.263mfcc10...,0.685mfcc20-0.39mfcc19-0.316mfcc9-0.264chroma_stft+0.214mfcc15...,-0.488mfcc9+0.433mfcc8+0.412mfcc13-0.311mfcc12+0.248mfcc10...,-0.557mfcc12-0.429mfcc18+0.345chroma_stft-0.265mfcc4+0.252mfcc14...,-0.507mfcc11+0.477mfcc8+0.383mfcc14-0.287chroma_stft+0.267mfcc19...,'0.518mfcc9+0.366mfcc13-0.315mfcc14-0.303mfcc19+0.29 mfcc20...','0.61 mfcc10+0.36 mfcc15-0.295mfcc11-0.264mfcc16+0.242mfcc9...','-0.363mfcc15-0.352mfcc12+0.35 mfcc9-0.328mfcc7-0.319mfcc17...','0.49 mfcc5-0.482mfcc16+0.37 mfcc18+0.294mfcc15-0.289mfcc3...',-0.502mfcc7+0.462mfcc5-0.375mfcc18+0.215mfcc8+0.212mfcc19...,-0.539mfcc6+0.386mfcc8-0.362mfcc13-0.274mfcc16+0.242mfcc4...,class
1983,1.923229,-1.229456,2.021486,0.22072,0.306793,-1.036982,-0.423893,0.522708,-0.043339,0.692738,-1.136212,0.258879,-0.284773,0.043202,1.045926,0.355363,-0.860363,-1.357366,-1.252773,-0.754034,engine_idling
1984,2.877334,1.36879,2.616873,0.025155,-0.251877,2.036503,-0.851851,-0.183669,-0.73986,-0.40016,0.102454,-0.052254,0.236124,0.873325,-0.098408,0.306082,-0.082411,-0.887353,0.115097,0.02264,engine_idling
1985,1.951265,-0.31471,0.66495,3.128661,-0.350646,2.12401,-0.355187,-1.082728,-0.102737,-0.129368,-0.768506,-0.21343,-0.07921,-1.114337,0.310506,0.232414,0.333568,-0.268819,-0.207639,0.13147,engine_idling
1986,1.877492,-1.306081,1.974051,0.26561,0.327069,-0.864391,-0.363497,0.244857,-0.153583,0.610564,-1.044836,0.669505,-0.275021,-0.083253,1.059005,0.678811,-0.723863,-1.585539,-1.18796,-0.803371,engine_idling
1987,2.013664,1.966193,2.183199,1.964251,0.002978,2.552959,-1.194195,-0.205709,0.49618,-1.418152,-0.314241,-0.450427,-0.247489,0.854915,-0.41686,0.090342,0.019863,-0.962819,0.329751,-0.280266,engine_idling
1988,2.870598,1.354191,2.626882,0.018616,-0.251797,2.044774,-0.844802,-0.189522,-0.727977,-0.396202,0.103759,-0.056847,0.243188,0.866003,-0.091053,0.305133,-0.085665,-0.880107,0.108987,0.039179,engine_idling
1989,0.688997,-3.708236,0.080495,-1.763118,1.141135,0.169892,0.284887,0.102529,-0.045783,0.633755,0.235242,-0.394244,0.963346,-0.480349,-0.320971,0.400482,-0.208307,0.821897,0.00882,-0.283293,engine_idling
1990,1.873576,-1.086436,2.193719,0.287123,0.306907,-0.873344,-0.411501,0.237084,0.102081,0.33765,-0.972771,0.63722,-0.177364,0.025207,1.161632,0.321751,-0.772777,-1.297587,-1.012234,-0.782087,engine_idling
1991,-8.39373,8.051937,0.972039,-0.512259,-0.233198,0.018362,1.802611,-0.27938,-1.241092,1.149455,-1.59163,0.596046,2.278941,0.154711,-0.791132,-0.092433,-0.10607,0.080676,0.530052,-0.263036,engine_idling
1992,2.876627,1.377923,2.603044,0.013035,-0.251207,2.034359,-0.858293,-0.166814,-0.714397,-0.419656,0.096195,-0.055274,0.243042,0.872809,-0.086394,0.318921,-0.09078,-0.885276,0.123067,0.023621,engine_idling
1993,4.211747,-0.51882,0.117175,0.326012,0.316605,-0.266398,0.966778,-0.345537,0.427969,0.514048,0.547661,-0.24837,0.366774,0.242077,-0.022109,0.140639,0.627268,0.416193,-0.089789,0.217867,engine_idling
1994,3.490965,-0.061901,0.534765,0.161042,0.632608,0.178597,0.696864,-0.528433,-0.675705,0.671915,-0.338022,1.862438,-0.128629,-0.250549,0.281202,0.078641,0.011629,0.733454,-0.289161,-0.12638,engine_idling
1995,3.476156,-0.102607,0.587231,0.165527,0.601375,-0.018513,0.676848,-0.51468,-0.549252,0.670325,-0.253142,1.758749,-0.156965,-0.40314,0.187351,0.088651,0.114356,0.735888,-0.306593,-0.046809,engine_idling
1996,4.100124,0.12834,-0.10615,-0.413644,0.538744,-0.812677,1.598127,-0.960006,0.545953,-0.160059,0.413909,0.488526,-0.80667,0.166524,-0.535529,-1.85225,-1.034058,0.199697,0.51425,-0.232383,engine_idling
1997,3.892518,-0.431969,0.407315,0.278442,0.660219,-0.15666,0.850972,-0.414769,-0.871768,0.370805,-0.055014,1.55533,0.215842,-0.445139,-0.00302,-0.092209,0.199405,0.457794,0.015723,0.184484,engine_idling
1998,-1.081041,-1.79831,0.023821,0.097101,-0.067163,-0.17994,0.073441,-0.041778,-0.131427,0.554981,-0.632482,-0.778189,0.22855,-0.751332,-0.846991,-0.084595,0.071425,-0.793381,0.359379,0.073701,engine_idling
1999,1.882109,-2.239632,0.840467,1.897108,-0.280073,2.415348,-1.458641,-0.513222,0.582672,-1.741616,-0.171267,-0.485428,0.52736,0.69799,-0.021529,0.12345,0.549578,0.214302,-0.463571,0.277106,engine_idling
2000,6.107716,-1.249487,1.08187,2.517781,0.162117,1.342515,-0.577476,-0.809869,0.671949,0.632095,-0.90592,-1.430367,-0.372539,-0.188205,-0.93284,0.982388,-0.986339,0.740812,0.20126,-0.542656,engine_idling
2001,3.900805,1.649295,3.750174,0.261922,1.225266,0.048317,-0.524772,0.925444,0.532974,-0.094236,-0.653277,0.580722,-0.011595,0.431879,-0.59209,-0.18928,0.21339,0.04449,0.138645,-0.281372,engine_idling
2002,2.533151,1.512249,-0.269942,0.222376,0.203097,0.841617,0.115668,-0.560002,-0.691011,0.676093,-0.120823,0.424745,0.250464,0.208472,0.091074,-0.259193,-0.408143,0.635196,-0.094001,0.323778,engine_idling
2003,2.631089,1.571002,-0.223843,0.387712,0.164499,0.411199,0.286797,-0.61897,-0.545101,0.691948,-0.383934,0.481016,0.482058,0.145455,-0.136597,0.110634,-0.640831,0.505908,0.141582,0.402185,engine_idling
2004,0.470303,-4.289663,0.07636,-1.921831,1.281077,0.223322,-0.094358,0.082959,-0.040356,0.791492,-0.040304,-0.386975,0.914103,-0.755682,-0.470338,0.374531,-0.504611,0.799897,-0.007807,-0.410327,engine_idling
2005,2.294165,0.57534,2.445284,0.699881,-0.299014,0.031746,-0.472784,1.578043,-1.037187,-0.54061,-0.36588,0.011308,-0.418476,0.168841,-0.205541,0.508928,-0.565801,-0.739374,0.093377,0.445605,engine_idling
2006,2.878843,1.589875,2.71871,-0.379952,-0.249639,1.771112,-0.884399,-0.043207,-0.89867,-0.185541,0.19976,-0.040167,0.366316,0.890403,-0.151243,0.494359,-0.099983,-0.820056,0.253615,-0.028254,engine_idling
2007,6.698115,-0.529435,1.916187,0.794227,-1.972312,0.218846,0.697154,-0.685287,0.958159,-0.428063,-0.673266,-0.688025,0.309127,1.013233,-0.93248,0.122847,0.173795,0.070332,-0.284992,0.229788,engine_idling
2008,3.678787,0.08579,-0.439367,1.196766,0.124995,0.119113,0.826745,0.863594,-1.692716,1.239449,-1.192662,0.02755,-0.491605,0.94867,0.818355,1.531351,1.114884,-0.078755,-0.83196,-0.224838,engine_idling
2009,3.344249,-2.69503,2.803697,1.314541,-1.625122,0.394926,-0.917945,-0.969149,1.62352,0.468318,-0.162142,-0.771203,-0.161046,1.75642,-2.291798,-1.417129,1.048466,1.331899,-1.070835,1.852376,engine_idling
2010,1.942508,1.781372,2.049315,0.037313,-1.041849,-0.230118,-1.241021,0.05071,-0.670445,0.399222,-0.573617,-0.18851,-0.57882,0.067749,0.36854,0.788932,0.741607,-0.170604,0.200177,0.649117,engine_idling
2011,0.605454,-0.208867,-0.774541,0.678141,0.698516,0.891188,0.755973,0.052136,-0.825309,-1.331827,-0.791526,-0.602232,0.181773,-0.60423,0.291854,-0.282325,-0.303919,-0.325484,-0.799918,0.113435,engine_idling
2012,2.807533,1.652696,-0.15314,0.346795,0.111489,0.673906,0.236362,-0.56092,-0.431955,0.549153,-0.360637,0.413029,0.668089,0.035058,0.003076,0.067478,-0.437534,0.668093,-0.025113,0.27218,engine_idling
2013,1.273194,-2.700539,0.55811,1.881965,1.02849,0.587615,-0.876953,0.102986,0.416572,-0.893917,-0.268017,-1.909368,-0.441181,0.610982,0.574825,0.877318,-0.061205,-0.557255,-0.364186,-0.148284,engine_idling
2014,-0.290994,0.277889,-0.160693,0.054516,0.762095,-0.287974,-1.029053,-0.412311,-0.377483,0.875108,-0.313855,-0.119858,0.159285,0.149432,0.256038,0.247809,0.768796,-0.21285,0.05972,0.872074,engine_idling
2015,1.31676,1.89857,-0.302782,0.753785,2.425248,1.144448,-0.822167,1.06623,-0.229603,-0.73673,0.871823,0.546597,-1.42737,-1.513943,-2.384457,-1.709648,-1.059108,0.411883,-0.704248,-0.210411,engine_idling
2016,-0.706553,-0.977261,-0.992125,-1.30195,1.158657,0.269709,0.284499,0.292181,0.186821,0.129922,0.56756,-0.05203,0.722549,0.601355,-0.804159,-0.733444,-0.717191,0.361938,-0.27835,-0.056243,engine_idling
2017,3.677744,-0.1571,-1.415081,1.094335,-0.940829,0.033516,-0.155851,2.26711,-0.263172,-0.616847,-0.392911,0.89004,-0.162016,1.460644,0.060806,0.759573,1.216068,0.16962,-1.099227,1.72726,engine_idling
2018,2.868803,1.36778,2.609501,0.016892,-0.243521,2.0374,-0.870212,-0.180876,-0.728632,-0.405236,0.111039,-0.056379,0.216971,0.87766,-0.091127,0.304114,-0.08199,-0.884093,0.110332,0.026075,engine_idling
2019,0.706278,-0.560956,0.40068,1.386962,0.376421,0.153528,0.923557,-0.008045,-1.932352,-0.382896,0.009776,-0.689829,-0.522423,0.039819,0.622391,-0.102714,-0.597472,-0.26208,-0.461726,0.217458,engine_idling
2020,3.078467,2.322132,4.271342,1.027068,0.516574,0.346303,0.03389,0.600635,0.752,0.488515,-0.929969,0.331582,0.551679,-0.081566,-0.129108,0.376295,-0.470659,-0.433326,1.304596,-0.263333,engine_idling
2021,2.686874,1.132151,-0.356678,0.531335,0.196916,0.535201,0.157582,-0.790225,-0.56983,1.097291,-0.089163,0.668424,0.564763,0.391337,-0.038673,-0.030182,-0.536341,0.811678,0.107633,0.387906,engine_idling
2022,1.176024,1.816728,-0.234766,0.908993,2.473741,1.071154,-1.087312,1.095101,-0.100469,-0.877485,0.736779,0.694295,-1.628881,-1.028845,-2.368828,-1.807575,-1.200101,0.806214,-1.000252,-0.001847,engine_idling
2023,4.210875,-0.01926,-1.526126,2.694689,2.157262,0.358885,1.782443,-0.301943,0.886839,-1.26883,-1.632691,-0.146887,0.024901,-0.119088,0.133874,-0.964271,-0.072843,-0.116978,0.975197,0.552316,engine_idling
2024,6.067984,-0.944281,1.11675,2.37021,0.100513,1.525042,-1.16402,-0.86935,1.157022,0.704784,-1.129423,-0.566537,-0.030512,-0.503983,-0.634366,1.280745,-0.834518,0.72065,0.355565,-0.085542,engine_idling
2025,-0.135012,0.57576,-0.024514,-0.092621,1.086262,-0.343819,-0.976346,-0.862299,-0.566448,1.001626,-0.272771,0.092743,0.319357,-0.451435,0.186561,-0.235658,-0.245987,-0.296442,0.535637,0.058623,engine_idling
2026,2.346509,0.646795,1.440543,-0.883735,0.244802,0.382927,-0.076427,-0.126314,-0.7765,0.245818,-0.644314,0.22896,0.638263,0.415106,-0.161972,0.664097,-0.057171,-1.062086,-0.050998,-0.201401,engine_idling
2027,2.834458,1.696547,-0.43155,0.126094,0.313149,0.823939,0.077977,-0.604924,-0.570627,0.46924,-0.495458,0.471059,0.525342,-0.003396,-0.055338,-0.122228,-0.462441,0.772536,-0.208905,0.209504,engine_idling
2028,-1.375777,-1.263234,-0.032704,-1.22232,0.878776,-0.209741,0.097336,0.317646,0.324782,0.338553,0.390936,-0.120911,0.978441,1.081624,-0.524638,-0.79589,-0.717649,0.407479,0.067142,-0.148359,engine_idling
2029,6.724829,-0.472922,1.856043,0.766826,-1.96634,0.362729,0.538161,-0.728925,0.936177,-0.420805,-0.685985,-0.58531,0.312117,0.946737,-0.774743,0.165061,0.206215,-0.058201,-0.435114,0.121245,engine_idling
2030,-8.378599,8.322565,0.866181,-0.557336,-0.500864,0.307003,1.418307,-0.238915,-0.986633,0.831064,-1.339728,0.977979,1.767371,0.391286,-0.837612,0.095126,-0.556625,0.024739,0.606359,-0.491031,engine_idling
2031,1.770761,0.331895,2.535165,0.077072,0.57924,-0.082838,0.039912,1.840417,-0.930716,-0.262042,-0.265682,-0.006508,-0.669137,0.366087,-0.306788,0.126314,-0.360465,-0.724658,0.38803,1.204097,engine_idling
2032,4.208359,-0.465512,-0.035067,0.271273,0.463729,-0.540086,1.121119,-0.261293,0.415909,0.534751,0.63557,-0.24565,0.313999,0.423708,-0.300327,-0.047211,0.53713,0.50484,0.007178,0.161875,engine_idling
2033,-2.499092,-0.491092,-1.010138,4.709627,2.158054,1.641848,0.634682,2.199004,3.841174,0.313388,-0.016,0.936867,0.63202,-0.355864,-0.163865,0.274135,-0.025443,-0.100733,-0.866424,1.11774,engine_idling
2034,2.42501,0.761555,2.814018,-0.178898,-0.98513,-0.133306,-0.805784,0.16345,-0.844663,0.794329,-0.218462,0.299593,-0.42829,0.191859,0.338602,0.10839,0.632429,-0.245062,-0.122325,0.494918,engine_idling
2035,-0.004192,-1.780338,0.300268,-0.483481,-0.973573,-0.005537,0.083756,0.994805,-0.496346,1.135744,0.294984,-0.25106,0.174158,1.44913,-1.186435,-1.036822,-0.526804,-0.186292,0.462831,0.387231,engine_idling
2036,-2.386699,-0.381391,-1.205696,4.966565,2.268284,2.004311,0.699558,2.013936,3.640582,0.28179,-0.192975,0.929812,0.392229,-0.269728,-0.272513,0.548498,-0.076127,0.196509,-0.594619,0.98958,engine_idling
2037,1.988173,-3.766149,-1.298159,-0.146026,0.065469,0.575966,1.151358,-0.343282,0.369453,0.486624,1.186533,0.525832,0.261432,0.501384,-0.048076,-0.437302,-0.246828,-1.210561,-0.647844,-0.394529,engine_idling
2038,2.516339,0.315866,1.818008,0.21272,0.216894,-0.286638,-0.206174,1.711819,-0.8864,-0.305724,-0.668011,-0.173253,0.216657,-0.141037,-0.110519,0.435759,-0.185876,-0.741275,-0.148265,0.214824,engine_idling
2039,-0.295472,-0.071099,0.034353,0.065923,0.727847,-0.618618,-0.795374,-0.188281,-0.440426,0.904754,-0.328601,-0.655698,0.137641,0.025167,0.407065,-0.107203,0.950092,-0.286181,0.101075,0.625473,engine_idling
2040,1.743212,0.129617,0.40775,0.128928,-0.550004,-0.293907,0.02364,0.063545,-0.634525,0.51677,0.611093,0.30411,-0.088961,-1.063418,-0.19784,-0.218408,-0.039749,-0.557038,-0.139395,0.16257,engine_idling
2041,-0.566069,0.889033,0.301607,0.403547,1.006987,-0.747316,0.131049,-0.300351,-0.344284,0.822233,0.288334,0.198687,0.503798,0.366392,-0.129827,0.538475,0.65596,0.428207,0.12845,0.519431,engine_idling
2042,2.010323,1.743073,0.441622,0.811655,-0.067574,1.037125,1.450244,-0.189528,-0.567102,-0.168559,0.661642,0.162042,0.748329,-0.145475,-0.618584,0.43643,0.355597,0.155459,0.421118,0.307554,engine_idling
2043,3.18988,0.243845,0.109945,3.997494,0.33084,-0.362861,1.379131,-1.016284,0.08463,-0.905189,-1.068796,-0.726214,0.521666,-0.082807,0.50507,-0.007994,-0.846808,0.39134,0.77456,-0.323181,engine_idling
2044,1.26967,-2.691174,0.690577,1.878534,1.012056,0.894088,-0.543887,0.163349,0.551318,-0.939042,-0.172321,-1.744995,-0.295212,0.646285,0.621311,0.784693,-0.110672,-0.579199,-0.342777,-0.115483,engine_idling
2045,3.46357,-2.767239,2.783589,1.306312,-1.72228,0.247459,-0.696703,-1.061398,1.420037,0.177387,-0.32863,-0.843557,0.14796,1.83322,-2.245277,-1.106288,0.986181,1.281496,-0.802921,1.662657,engine_idling
2046,-0.107127,-1.726344,0.2937,-0.514534,-1.104342,0.072743,0.039835,1.001318,-0.353976,1.138266,0.218862,-0.293133,-0.036343,1.527137,-1.243709,-1.082779,-0.596445,-0.159914,0.401462,0.34964,engine_idling
2047,0.692479,0.681954,-0.331218,0.070176,1.06179,-0.332901,-0.495517,-0.547941,-0.246909,1.092462,-0.230805,0.009785,0.37639,-0.467499,0.267846,-0.253701,-0.372794,0.01437,0.518995,0.017004,engine_idling
2048,0.108046,-2.233055,3.649099,-0.041631,-0.868779,0.218983,-0.042163,-1.823822,2.017372,-0.17835,-0.337752,0.965221,-0.345123,-0.031963,0.184885,-0.079164,-0.585847,-0.742502,-0.776244,1.04206,engine_idling
2049,-0.865486,-0.66652,-1.002316,0.469379,-0.100939,0.645186,0.388986,-0.045333,-1.45011,-0.193469,0.409442,-0.980238,-0.272706,-0.060525,-0.522036,0.59355,1.673934,-0.467002,0.569473,-0.312656,engine_idling
2050,0.67108,-1.333248,1.629185,0.794416,-0.691189,-1.18414,-1.625234,0.881584,0.909812,0.187145,0.357526,-1.199625,-0.804115,-2.578258,-0.997809,-1.980552,-0.716629,-0.16748,-0.471489,-0.41377,engine_idling
2051,-9.005865,8.454348,1.282596,-0.407092,-0.231382,-0.33519,2.051551,-0.415648,-0.996338,1.130148,-1.73001,1.003142,2.056575,0.308108,-0.840254,-0.06478,-0.635271,0.198719,0.952805,-0.357692,engine_idling
2052,1.361716,2.001994,0.221481,2.479435,0.060513,0.754069,0.277692,1.366039,-0.559773,0.476774,-1.253479,0.082345,0.478532,-1.009136,0.28461,-0.395023,-0.426249,1.075486,-0.338415,-0.30873,engine_idling
2053,-1.565099,2.378406,-1.428208,5.297274,0.968305,2.031384,0.610415,1.513565,2.938308,0.930773,-0.566448,0.143252,0.69493,-0.849091,-1.23997,0.645259,-0.799863,-0.676335,0.218276,-1.508752,engine_idling
2054,-0.773725,-1.870134,-0.228881,0.203432,0.124453,-0.087075,-0.01183,-0.10782,-0.310356,0.656645,-0.559302,-0.728406,0.29139,-0.7837,-0.971029,0.121367,0.068465,-0.705751,0.31372,0.098756,engine_idling
2055,0.799206,-0.492974,0.458182,1.370625,0.407142,0.065021,0.920671,-0.128311,-2.159221,-0.602203,-0.261658,-0.718159,-0.420343,0.091699,0.539756,-0.109891,-0.513851,-0.417201,-0.312578,0.040111,engine_idling
2056,3.257855,-0.38148,0.070283,0.307655,0.154226,-0.1541,1.238544,-0.312955,-0.513577,-0.086599,-0.400853,1.798338,-0.19027,-0.513765,0.011706,0.255099,0.330561,0.564232,-0.702778,-0.335177,engine_idling
2057,1.810104,-1.093189,2.184385,0.281974,0.279454,-0.982186,-0.258557,0.462385,-0.041403,0.610946,-0.828932,0.416262,-0.118941,0.180939,1.225054,0.363415,-0.743557,-1.340107,-1.218751,-0.838276,engine_idling
2058,2.821736,-0.831577,1.004844,2.042256,0.67092,0.593772,-0.586535,-0.048186,1.094589,-0.670619,0.581096,-0.369658,-0.636645,0.547392,-0.366297,-0.100517,0.605811,-0.408844,-0.174073,-0.308026,engine_idling
2059,2.452702,-0.870951,1.234187,1.722063,0.771864,0.832532,-0.57739,-0.03232,0.930676,-0.455151,0.34765,-0.207157,-0.682214,0.488216,-0.326921,-0.137412,0.465345,-0.487944,-0.112893,-0.452276,engine_idling
2060,-0.111882,-1.156996,-0.81367,-1.163932,0.994691,0.820757,-0.315015,0.062443,-0.162947,0.502408,0.395572,0.184479,0.746772,0.23898,-0.702954,-0.890445,-0.956372,0.198575,-0.355754,0.114203,engine_idling
2061,3.674832,2.965931,0.283245,0.194739,1.048104,0.484348,-2.321198,-0.248261,0.061923,0.353157,-1.049932,-0.38142,1.395194,0.679046,0.620768,0.259204,-0.452682,0.241975,-0.292095,0.31897,engine_idling
2062,1.263879,-2.722054,1.015409,-0.840665,0.414474,-0.783943,1.078018,-0.033272,-0.137941,-0.880968,0.058945,0.314634,0.568057,-0.551233,-1.286331,0.098704,0.599175,0.81731,-0.111771,-0.638959,engine_idling
2063,3.53051,-0.179982,0.630915,0.232969,0.634256,-0.034689,0.650141,-0.487798,-0.680906,0.882796,-0.181083,1.685317,-0.236107,-0.34109,0.295819,-0.040006,-0.017437,0.553578,-0.245577,0.116363,engine_idling
2064,0.893341,-1.545552,0.989578,1.959873,1.107258,-0.393179,0.486927,-0.955468,1.317555,-0.880678,0.406568,-0.764253,0.547172,1.079425,-0.031789,-0.178033,-0.623448,0.13266,-0.751228,-0.173333,engine_idling
2065,-0.877044,-1.973027,-0.334935,0.177574,0.173741,-0.173119,0.196935,-0.17539,-0.286438,0.65415,-0.451852,-0.650644,0.219695,-0.665388,-0.983827,0.148725,0.006856,-0.540958,0.184001,0.14244,engine_idling
2066,0.672159,-0.595483,0.731907,1.49418,0.147781,0.277728,1.574942,0.1993,-1.440937,-0.681814,0.388677,-0.473039,-0.36083,0.190918,1.125921,-0.621719,-0.253571,-0.41618,-0.624581,0.275364,engine_idling
2067,-2.175009,-0.204945,-1.500718,4.985017,1.748872,1.57123,1.124211,1.825255,3.113181,0.211103,-0.015496,1.147326,0.159619,-0.391617,0.322204,0.571281,-0.29515,-0.25512,-0.470227,-0.343339,engine_idling
2068,0.331426,-2.847787,1.351714,-0.321359,0.370269,-0.459175,-0.99654,0.019876,0.026668,-0.116282,-0.138848,-0.313924,0.313344,-0.628957,0.284486,-0.04406,0.21841,-0.463617,0.063418,0.140406,engine_idling
2069,0.515742,-1.375737,1.677892,0.81826,-0.639819,-1.141019,-1.664671,0.818941,0.751628,0.24201,0.327729,-1.269554,-0.763388,-2.542687,-1.065443,-1.936765,-0.655468,-0.262631,-0.483677,-0.472937,engine_idling
2070,-8.307203,8.270071,0.639097,-0.576678,-0.486965,0.502017,1.570218,-0.156104,-0.870645,0.844281,-1.666093,1.162558,1.610145,0.578949,-0.906227,-0.216418,-0.697361,0.000457,0.616322,-0.263839,engine_idling
2071,3.009353,2.329603,4.307067,1.044912,0.490569,0.1529,0.008205,0.674601,0.877871,0.409825,-0.810512,0.295428,0.626477,-0.047326,-0.26151,0.362303,-0.45898,-0.3169,1.337407,-0.156863,engine_idling
2072,1.721051,0.938539,3.038625,-0.324151,0.473083,-0.039938,0.920586,1.263773,0.087731,-0.296916,0.117075,0.493748,0.046669,-0.214555,-0.303366,-0.087428,0.826848,0.814973,-0.061004,0.550748,engine_idling
2073,3.84228,1.693648,3.793886,0.294033,0.956789,0.269228,-0.566398,0.878345,0.41095,-0.059863,-0.502249,0.494959,0.016909,0.395823,-0.398887,-0.025527,0.177652,-0.008538,0.275486,-0.047586,engine_idling
2074,3.82632,-0.008292,-0.596878,1.137496,0.164145,0.037242,1.019414,0.832852,-1.64977,1.252516,-1.112867,-0.04745,-0.47055,0.822573,0.927837,1.479649,1.035407,-0.263377,-0.830206,-0.206502,engine_idling
2075,3.846355,-0.03279,-0.681692,1.174348,0.032344,-0.106497,1.088714,0.96587,-1.512101,1.053628,-1.003191,-0.011681,-0.334994,1.019038,0.909699,1.547034,1.084308,-0.23803,-0.770604,-0.221,engine_idling
2076,2.186408,-1.604935,2.305803,-0.581626,0.501557,1.124315,0.114212,-0.445405,-0.129954,0.283804,-0.758777,0.785371,0.180143,0.094806,0.078559,-0.018489,-0.285609,-0.322215,-0.644358,0.549842,engine_idling
2077,0.371631,-2.261679,-0.256958,1.00004,0.977698,-0.490806,0.240741,-0.058044,0.313234,0.084536,-1.320738,-0.906827,0.300029,-0.948016,-0.579498,-0.411177,1.144986,0.352036,-0.826571,-0.289605,engine_idling
2078,4.750975,-0.646415,-1.429739,0.752884,1.411228,-0.357461,1.529368,-0.21023,-0.070897,-0.661537,-0.071759,0.258424,-1.334394,-0.837281,-0.358281,0.203659,0.059317,0.261449,0.162628,-0.548467,engine_idling
2079,0.616885,-1.223417,1.696894,0.852993,-0.679055,-1.219772,-1.968299,0.736916,0.712952,0.221375,0.6912,-1.210204,-0.601638,-2.59445,-1.239965,-1.686517,-0.739541,-0.299901,-0.424638,0.014507,engine_idling
2080,-2.424822,-0.336401,-1.107901,4.898548,2.201554,1.78621,0.516006,2.085195,3.581895,0.203507,0.017463,0.978284,0.43003,-0.186712,-0.409715,0.352347,0.29558,0.207093,-0.915236,1.16212,engine_idling
2081,-0.450228,-2.342248,-0.249486,0.281652,0.852953,-0.583949,0.368303,0.208118,0.322707,0.099774,-1.193301,-0.51127,0.012997,-0.725238,-0.019752,-0.749662,1.195635,-0.058628,-0.620803,-0.665988,engine_idling
2082,-0.973191,-1.822136,-0.100521,0.157981,0.063576,-0.418548,0.250659,-0.140235,-0.34363,0.636171,-0.625747,-0.988608,0.192933,-0.601166,-0.885674,0.105893,-0.015968,-0.57651,0.264128,0.168837,engine_idling
2083,1.932279,-0.107402,0.414775,0.169435,-0.515268,-0.55385,0.145403,-0.151866,-0.526977,0.500664,0.047954,0.30721,-0.156862,-0.508404,-0.155826,-0.028732,0.167886,-0.388319,-0.391819,0.042426,engine_idling
2084,1.091994,-2.209121,-1.313382,0.720813,0.118462,-0.603784,1.528044,-0.052126,-0.278554,-0.459399,0.270834,-0.35206,0.28704,-0.341507,0.149592,-0.522065,0.169597,-0.377407,-0.260081,0.231582,engine_idling
2085,2.538198,2.689838,3.153461,0.944207,0.367738,1.33637,-1.18298,0.209597,0.710668,-0.939339,-0.100434,-0.683506,-0.159215,0.811744,0.388093,0.553834,-0.044912,-0.309316,1.089567,-0.61607,engine_idling
2086,2.653511,-0.11344,0.342339,-0.529052,-0.37923,-2.21181,1.515121,-0.888964,0.96085,-0.972109,0.622426,-0.081636,-0.831945,-0.38687,-0.147803,0.355256,0.307127,0.193261,-0.048814,-0.059702,engine_idling
2087,3.025611,-0.224237,2.778887,-0.017478,0.110671,1.060929,0.952447,-0.231647,0.476943,-0.283752,-0.003488,0.425105,-0.115837,-0.238079,-0.30818,-0.260484,-0.617257,0.166285,-0.000226,0.332139,engine_idling
2088,2.875791,-0.036966,0.40785,0.885779,-0.225687,0.216764,0.482976,0.506376,-0.988663,1.035605,-0.17219,0.122639,0.089966,0.321638,-0.297373,-0.25675,-0.366295,0.627001,0.400385,0.166874,engine_idling
2089,1.072862,0.480804,1.606457,-0.004629,0.651553,-0.324883,0.1522,1.275734,-1.984595,-1.440922,-0.155578,-0.048726,-0.328755,0.069727,-0.147753,0.943124,-1.210751,-1.322162,-0.442254,0.680108,engine_idling
2090,4.803273,0.706029,0.075015,-0.209296,0.323573,-0.6694,1.554308,0.977071,-1.188668,0.571107,-1.704656,0.104597,0.672107,-0.21031,0.093064,0.769647,0.350808,0.338612,-0.411301,-0.351107,engine_idling
2091,2.661744,2.704046,3.903669,1.569558,0.322743,0.510846,-0.5366,0.446723,0.874033,0.003985,-1.065145,-0.548842,1.122858,-0.282881,0.263293,0.466177,-1.024447,0.06267,0.971145,-0.177476,engine_idling
2092,1.276403,-2.738825,0.547307,1.840095,1.136025,0.76006,-0.741724,0.205142,0.582701,-0.942241,-0.157493,-2.006043,-0.348009,0.726652,0.700015,0.811806,0.062244,-0.366539,-0.347615,0.049991,engine_idling
